origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2017,10,6,5,NA,NA,NA,220,8.05546,9.2700622588,NA,NA,10,2017-10-06T12:00:00Z
JFK,2017,10,6,6,NA,NA,NA,240,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-06T13:00:00Z
JFK,2017,10,6,7,NA,NA,NA,260,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-06T14:00:00Z
JFK,2017,10,6,8,NA,NA,NA,230,5.7539,6.621473041999999,NA,NA,9,2017-10-06T15:00:00Z
JFK,2017,10,6,9,NA,NA,NA,220,5.7539,6.621473041999999,NA,NA,7,2017-10-06T16:00:00Z
JFK,2017,10,6,10,NA,NA,NA,250,8.05546,9.2700622588,NA,NA,10,2017-10-06T17:00:00Z
JFK,2017,10,6,11,NA,NA,NA,240,8.05546,9.2700622588,NA,NA,8,2017-10-06T18:00:00Z
JFK,2017,10,6,12,NA,NA,NA,260,6.904679999999999,7.945767650399998,NA,NA,9,2017-10-06T19:00:00Z
JFK,2017,10,6,13,NA,NA,NA,260,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-06T20:00:00Z
JFK,2017,10,6,14,NA,NA,NA,240,9.20624,10.594356867199998,NA,NA,10,2017-10-06T21:00:00Z
JFK,2017,10,6,15,NA,NA,NA,220,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-06T22:00:00Z
JFK,2017,10,6,16,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2017-10-06T23:00:00Z
JFK,2017,10,6,17,NA,NA,NA,220,9.20624,10.594356867199998,NA,NA,10,2017-10-07T00:00:00Z
JFK,2017,10,6,18,NA,NA,NA,190,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-07T01:00:00Z
JFK,2017,10,6,19,NA,NA,NA,160,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-07T02:00:00Z
JFK,2017,10,6,20,NA,NA,NA,170,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-07T03:00:00Z
JFK,2017,10,6,21,NA,NA,NA,170,11.5078,13.242946083999998,NA,NA,10,2017-10-07T04:00:00Z
JFK,2017,10,6,22,NA,NA,NA,160,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-07T05:00:00Z
JFK,2017,10,6,23,NA,NA,NA,170,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-07T06:00:00Z
JFK,2017,10,7,0,NA,NA,NA,0,0,0,NA,NA,10,2017-10-07T07:00:00Z
JFK,2017,10,7,1,NA,NA,NA,100,3.4523399999999995,3.972883825199999,NA,NA,10,2017-10-07T08:00:00Z
JFK,2017,10,7,2,NA,NA,NA,90,3.4523399999999995,3.972883825199999,NA,NA,10,2017-10-07T09:00:00Z
JFK,2017,10,7,3,NA,NA,NA,0,0,0,NA,NA,10,2017-10-07T10:00:00Z
JFK,2017,10,7,4,NA,NA,NA,140,4.60312,5.297178433599999,NA,NA,10,2017-10-07T11:00:00Z
JFK,2017,10,7,5,NA,NA,NA,0,0,0,NA,NA,10,2017-10-07T12:00:00Z
JFK,2017,10,7,6,NA,NA,NA,0,0,0,NA,NA,8,2017-10-07T13:00:00Z
JFK,2017,10,7,7,NA,NA,NA,40,3.4523399999999995,3.972883825199999,NA,NA,7,2017-10-07T14:00:00Z
JFK,2017,10,7,8,NA,NA,NA,40,3.4523399999999995,3.972883825199999,NA,NA,5,2017-10-07T15:00:00Z
JFK,2017,10,7,9,NA,NA,NA,0,0,0,NA,NA,9,2017-10-07T16:00:00Z
JFK,2017,10,7,10,NA,NA,NA,0,0,0,NA,NA,8,2017-10-07T17:00:00Z
JFK,2017,10,7,11,NA,NA,NA,0,0,0,NA,NA,9,2017-10-07T18:00:00Z
JFK,2017,10,7,12,NA,NA,NA,180,5.7539,6.621473041999999,NA,NA,10,2017-10-07T19:00:00Z
JFK,2017,10,7,13,NA,NA,NA,180,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-07T20:00:00Z
JFK,2017,10,7,14,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,10,2017-10-07T21:00:00Z
JFK,2017,10,7,15,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,10,2017-10-07T22:00:00Z
JFK,2017,10,7,16,NA,NA,NA,180,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-07T23:00:00Z
JFK,2017,10,7,17,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,10,2017-10-08T00:00:00Z
JFK,2017,10,7,18,NA,NA,NA,140,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-08T01:00:00Z
JFK,2017,10,7,19,NA,NA,NA,160,14.960139999999999,17.215829909199996,NA,NA,10,2017-10-08T02:00:00Z
JFK,2017,10,7,20,NA,NA,NA,160,14.960139999999999,17.215829909199996,NA,NA,10,2017-10-08T03:00:00Z
JFK,2017,10,7,21,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-08T04:00:00Z
JFK,2017,10,7,22,NA,NA,NA,180,18.41248,21.188713734399997,NA,NA,10,2017-10-08T05:00:00Z
JFK,2017,10,7,23,NA,NA,NA,180,20.714039999999997,23.837302951199995,NA,NA,10,2017-10-08T06:00:00Z
JFK,2017,10,8,0,NA,NA,NA,180,16.11092,18.5401245176,NA,NA,10,2017-10-08T07:00:00Z
JFK,2017,10,8,1,NA,NA,NA,180,17.261699999999998,19.864419125999994,NA,NA,10,2017-10-08T08:00:00Z
JFK,2017,10,8,2,NA,NA,NA,180,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-08T09:00:00Z
JFK,2017,10,8,3,NA,NA,NA,180,16.11092,18.5401245176,NA,NA,10,2017-10-08T10:00:00Z
JFK,2017,10,8,4,NA,NA,NA,180,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-08T11:00:00Z
JFK,2017,10,8,5,NA,NA,NA,180,18.41248,21.188713734399997,NA,NA,10,2017-10-08T12:00:00Z
JFK,2017,10,8,6,NA,NA,NA,190,18.41248,21.188713734399997,NA,NA,10,2017-10-08T13:00:00Z
JFK,2017,10,8,7,NA,NA,NA,180,20.714039999999997,23.837302951199995,NA,NA,10,2017-10-08T14:00:00Z
JFK,2017,10,8,8,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-08T15:00:00Z
JFK,2017,10,8,9,NA,NA,NA,180,18.41248,21.188713734399997,NA,NA,10,2017-10-08T16:00:00Z
JFK,2017,10,8,10,NA,NA,NA,180,17.261699999999998,19.864419125999994,NA,NA,10,2017-10-08T17:00:00Z
JFK,2017,10,8,11,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-08T18:00:00Z
JFK,2017,10,8,12,NA,NA,NA,180,17.261699999999998,19.864419125999994,NA,NA,10,2017-10-08T19:00:00Z
JFK,2017,10,8,13,NA,NA,NA,NA,NA,NA,NA,NA,7,2017-10-08T20:00:00Z
JFK,2017,10,8,14,NA,NA,NA,180,19.56326,22.5130083428,NA,NA,6,2017-10-08T21:00:00Z
JFK,2017,10,8,15,NA,NA,NA,NA,NA,NA,NA,NA,9,2017-10-08T22:00:00Z
JFK,2017,10,8,16,NA,NA,NA,NA,NA,NA,NA,NA,4,2017-10-08T23:00:00Z
JFK,2017,10,8,17,NA,NA,NA,190,13.809359999999998,15.891535300799996,NA,NA,7,2017-10-09T00:00:00Z
JFK,2017,10,8,18,NA,NA,NA,190,12.658579999999999,14.567240692399997,NA,NA,7,2017-10-09T01:00:00Z
JFK,2017,10,8,19,NA,NA,NA,180,12.658579999999999,14.567240692399997,NA,NA,8,2017-10-09T02:00:00Z
JFK,2017,10,8,20,NA,NA,NA,190,11.5078,13.242946083999998,NA,NA,8,2017-10-09T03:00:00Z
JFK,2017,10,8,21,NA,NA,NA,190,13.809359999999998,15.891535300799996,NA,NA,8,2017-10-09T04:00:00Z
JFK,2017,10,8,22,NA,NA,NA,200,9.20624,10.594356867199998,NA,NA,8,2017-10-09T05:00:00Z
JFK,2017,10,8,23,NA,NA,NA,200,9.20624,10.594356867199998,NA,NA,9,2017-10-09T06:00:00Z
JFK,2017,10,9,0,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,9,2017-10-09T07:00:00Z
JFK,2017,10,9,1,NA,NA,NA,190,5.7539,6.621473041999999,NA,NA,9,2017-10-09T08:00:00Z
JFK,2017,10,9,2,NA,NA,NA,150,4.60312,5.297178433599999,NA,NA,8,2017-10-09T09:00:00Z
JFK,2017,10,9,3,NA,NA,NA,180,5.7539,6.621473041999999,NA,NA,7,2017-10-09T10:00:00Z
JFK,2017,10,9,4,NA,NA,NA,180,6.904679999999999,7.945767650399998,NA,NA,7,2017-10-09T11:00:00Z
JFK,2017,10,9,5,NA,NA,NA,170,6.904679999999999,7.945767650399998,NA,NA,8,2017-10-09T12:00:00Z
JFK,2017,10,9,6,NA,NA,NA,180,6.904679999999999,7.945767650399998,NA,NA,8,2017-10-09T13:00:00Z
JFK,2017,10,9,7,NA,NA,NA,180,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-09T14:00:00Z
JFK,2017,10,9,8,NA,NA,NA,180,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-09T15:00:00Z
JFK,2017,10,9,9,NA,NA,NA,180,13.809359999999998,15.891535300799996,NA,NA,9,2017-10-09T16:00:00Z
JFK,2017,10,9,10,NA,NA,NA,190,14.960139999999999,17.215829909199996,NA,NA,10,2017-10-09T17:00:00Z
JFK,2017,10,9,11,NA,NA,NA,NA,NA,NA,NA,NA,8,2017-10-09T18:00:00Z
JFK,2017,10,9,12,NA,NA,NA,170,19.56326,22.5130083428,NA,NA,2.5,2017-10-09T19:00:00Z
JFK,2017,10,9,13,NA,NA,NA,170,17.261699999999998,19.864419125999994,NA,NA,7,2017-10-09T20:00:00Z
JFK,2017,10,9,14,NA,NA,NA,170,19.56326,22.5130083428,NA,NA,10,2017-10-09T21:00:00Z
JFK,2017,10,9,15,NA,NA,NA,170,21.864819999999998,25.161597559599997,NA,NA,7,2017-10-09T22:00:00Z
JFK,2017,10,9,16,NA,NA,NA,180,19.56326,22.5130083428,0.01,NA,6,2017-10-09T23:00:00Z
JFK,2017,10,9,17,NA,NA,NA,180,18.41248,21.188713734399997,0.01,NA,2.5,2017-10-10T00:00:00Z
JFK,2017,10,9,18,NA,NA,NA,170,25.317159999999998,29.134481384799994,NA,NA,3.5,2017-10-10T01:00:00Z
JFK,2017,10,9,19,NA,NA,NA,NA,NA,NA,NA,NA,6,2017-10-10T02:00:00Z
JFK,2017,10,9,20,NA,NA,NA,NA,NA,NA,NA,NA,4,2017-10-10T03:00:00Z
JFK,2017,10,9,21,NA,NA,NA,NA,NA,NA,NA,NA,5,2017-10-10T04:00:00Z
JFK,2017,10,9,22,NA,NA,NA,NA,NA,NA,NA,NA,5,2017-10-10T05:00:00Z
JFK,2017,10,9,23,NA,NA,NA,190,14.960139999999999,17.215829909199996,NA,NA,7,2017-10-10T06:00:00Z
JFK,2017,10,10,0,NA,NA,NA,190,11.5078,13.242946083999998,NA,NA,6,2017-10-10T07:00:00Z
JFK,2017,10,10,1,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,6,2017-10-10T08:00:00Z
JFK,2017,10,10,2,NA,NA,NA,200,5.7539,6.621473041999999,NA,NA,7,2017-10-10T09:00:00Z
JFK,2017,10,10,3,NA,NA,NA,200,4.60312,5.297178433599999,NA,NA,7,2017-10-10T10:00:00Z
JFK,2017,10,10,4,NA,NA,NA,230,8.05546,9.2700622588,NA,NA,8,2017-10-10T11:00:00Z
JFK,2017,10,10,5,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-10T12:00:00Z
JFK,2017,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-10T13:00:00Z
JFK,2017,10,10,7,NA,NA,NA,310,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-10T14:00:00Z
JFK,2017,10,10,8,NA,NA,NA,310,11.5078,13.242946083999998,NA,NA,10,2017-10-10T15:00:00Z
JFK,2017,10,10,9,NA,NA,NA,300,11.5078,13.242946083999998,NA,NA,10,2017-10-10T16:00:00Z
JFK,2017,10,10,10,NA,NA,NA,320,11.5078,13.242946083999998,NA,NA,10,2017-10-10T17:00:00Z
JFK,2017,10,10,11,NA,NA,NA,340,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-10T18:00:00Z
JFK,2017,10,10,12,NA,NA,NA,320,4.60312,5.297178433599999,NA,NA,10,2017-10-10T19:00:00Z
JFK,2017,10,10,13,NA,NA,NA,330,4.60312,5.297178433599999,NA,NA,10,2017-10-10T20:00:00Z
JFK,2017,10,10,14,NA,NA,NA,350,4.60312,5.297178433599999,NA,NA,10,2017-10-10T21:00:00Z
JFK,2017,10,10,15,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,10,2017-10-10T22:00:00Z
JFK,2017,10,10,16,NA,NA,NA,320,9.20624,10.594356867199998,NA,NA,10,2017-10-10T23:00:00Z
JFK,2017,10,10,17,NA,NA,NA,300,3.4523399999999995,3.972883825199999,NA,NA,10,2017-10-11T00:00:00Z
JFK,2017,10,10,18,NA,NA,NA,310,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-11T01:00:00Z
JFK,2017,10,10,19,NA,NA,NA,310,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-11T02:00:00Z
JFK,2017,10,10,20,NA,NA,NA,330,10.357019999999999,11.918651475599997,NA,NA,9,2017-10-11T03:00:00Z
JFK,2017,10,10,21,NA,NA,NA,320,8.05546,9.2700622588,NA,NA,10,2017-10-11T04:00:00Z
JFK,2017,10,10,22,NA,NA,NA,300,5.7539,6.621473041999999,NA,NA,10,2017-10-11T05:00:00Z
JFK,2017,10,10,23,NA,NA,NA,210,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-11T06:00:00Z
JFK,2017,10,11,0,NA,NA,NA,140,4.60312,5.297178433599999,NA,NA,10,2017-10-11T07:00:00Z
JFK,2017,10,11,1,NA,NA,NA,0,0,0,NA,NA,10,2017-10-11T08:00:00Z
JFK,2017,10,11,2,NA,NA,NA,0,0,0,NA,NA,10,2017-10-11T09:00:00Z
JFK,2017,10,11,3,NA,NA,NA,360,3.4523399999999995,3.972883825199999,NA,NA,10,2017-10-11T10:00:00Z
JFK,2017,10,11,4,NA,NA,NA,360,8.05546,9.2700622588,NA,NA,10,2017-10-11T11:00:00Z
JFK,2017,10,11,5,NA,NA,NA,50,4.60312,5.297178433599999,NA,NA,10,2017-10-11T12:00:00Z
JFK,2017,10,11,6,NA,NA,NA,30,3.4523399999999995,3.972883825199999,NA,NA,10,2017-10-11T13:00:00Z
JFK,2017,10,11,7,NA,NA,NA,10,5.7539,6.621473041999999,NA,NA,10,2017-10-11T14:00:00Z
JFK,2017,10,11,8,NA,NA,NA,20,3.4523399999999995,3.972883825199999,NA,NA,10,2017-10-11T15:00:00Z
JFK,2017,10,11,9,NA,NA,NA,30,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-11T16:00:00Z
JFK,2017,10,11,10,NA,NA,NA,10,4.60312,5.297178433599999,NA,NA,10,2017-10-11T17:00:00Z
JFK,2017,10,11,11,NA,NA,NA,50,5.7539,6.621473041999999,NA,NA,10,2017-10-11T18:00:00Z
JFK,2017,10,11,12,NA,NA,NA,20,5.7539,6.621473041999999,NA,NA,10,2017-10-11T19:00:00Z
JFK,2017,10,11,13,NA,NA,NA,40,5.7539,6.621473041999999,NA,NA,10,2017-10-11T20:00:00Z
JFK,2017,10,11,14,NA,NA,NA,50,9.20624,10.594356867199998,NA,NA,10,2017-10-11T21:00:00Z
JFK,2017,10,11,15,NA,NA,NA,60,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-11T22:00:00Z
JFK,2017,10,11,16,NA,NA,NA,100,8.05546,9.2700622588,NA,NA,10,2017-10-11T23:00:00Z
JFK,2017,10,11,17,NA,NA,NA,70,11.5078,13.242946083999998,NA,NA,10,2017-10-12T00:00:00Z
JFK,2017,10,11,18,NA,NA,NA,100,14.960139999999999,17.215829909199996,NA,NA,10,2017-10-12T01:00:00Z
JFK,2017,10,11,19,NA,NA,NA,100,16.11092,18.5401245176,NA,NA,10,2017-10-12T02:00:00Z
JFK,2017,10,11,20,NA,NA,NA,120,14.960139999999999,17.215829909199996,NA,NA,10,2017-10-12T03:00:00Z
JFK,2017,10,11,21,NA,NA,NA,110,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-12T04:00:00Z
JFK,2017,10,11,22,NA,NA,NA,90,5.7539,6.621473041999999,NA,NA,10,2017-10-12T05:00:00Z
JFK,2017,10,11,23,NA,NA,NA,90,11.5078,13.242946083999998,NA,NA,10,2017-10-12T06:00:00Z
JFK,2017,10,12,0,NA,NA,NA,90,11.5078,13.242946083999998,NA,NA,10,2017-10-12T07:00:00Z
JFK,2017,10,12,1,NA,NA,NA,80,11.5078,13.242946083999998,0.01,NA,10,2017-10-12T08:00:00Z
JFK,2017,10,12,2,NA,NA,NA,70,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-12T09:00:00Z
JFK,2017,10,12,3,NA,NA,NA,80,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-12T10:00:00Z
JFK,2017,10,12,4,NA,NA,NA,80,17.261699999999998,19.864419125999994,NA,NA,10,2017-10-12T11:00:00Z
JFK,2017,10,12,5,NA,NA,NA,60,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-12T12:00:00Z
JFK,2017,10,12,6,NA,NA,NA,60,11.5078,13.242946083999998,NA,NA,10,2017-10-12T13:00:00Z
JFK,2017,10,12,7,NA,NA,NA,60,14.960139999999999,17.215829909199996,NA,NA,10,2017-10-12T14:00:00Z
JFK,2017,10,12,8,NA,NA,NA,70,16.11092,18.5401245176,NA,NA,10,2017-10-12T15:00:00Z
JFK,2017,10,12,9,NA,NA,NA,60,14.960139999999999,17.215829909199996,0.01,NA,6,2017-10-12T16:00:00Z
JFK,2017,10,12,10,NA,NA,NA,50,19.56326,22.5130083428,NA,NA,10,2017-10-12T17:00:00Z
JFK,2017,10,12,11,NA,NA,NA,60,16.11092,18.5401245176,NA,NA,10,2017-10-12T18:00:00Z
JFK,2017,10,12,12,NA,NA,NA,60,17.261699999999998,19.864419125999994,NA,NA,10,2017-10-12T19:00:00Z
JFK,2017,10,12,13,NA,NA,NA,60,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-12T20:00:00Z
JFK,2017,10,12,14,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-12T21:00:00Z
JFK,2017,10,12,15,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-12T22:00:00Z
JFK,2017,10,12,16,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-12T23:00:00Z
JFK,2017,10,12,17,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-13T00:00:00Z
JFK,2017,10,12,18,NA,NA,NA,70,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-13T01:00:00Z
JFK,2017,10,12,19,NA,NA,NA,60,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-13T02:00:00Z
JFK,2017,10,12,20,NA,NA,NA,50,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-13T03:00:00Z
JFK,2017,10,12,21,NA,NA,NA,60,16.11092,18.5401245176,NA,NA,10,2017-10-13T04:00:00Z
JFK,2017,10,12,22,NA,NA,NA,60,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-13T05:00:00Z
JFK,2017,10,12,23,NA,NA,NA,90,9.20624,10.594356867199998,NA,NA,10,2017-10-13T06:00:00Z
JFK,2017,10,13,0,NA,NA,NA,60,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-13T07:00:00Z
JFK,2017,10,13,1,NA,NA,NA,70,11.5078,13.242946083999998,NA,NA,10,2017-10-13T08:00:00Z
JFK,2017,10,13,2,NA,NA,NA,70,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-13T09:00:00Z
JFK,2017,10,13,3,NA,NA,NA,70,14.960139999999999,17.215829909199996,NA,NA,10,2017-10-13T10:00:00Z
JFK,2017,10,13,4,NA,NA,NA,60,11.5078,13.242946083999998,NA,NA,10,2017-10-13T11:00:00Z
JFK,2017,10,13,5,NA,NA,NA,50,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-13T12:00:00Z
JFK,2017,10,13,6,NA,NA,NA,40,11.5078,13.242946083999998,NA,NA,10,2017-10-13T13:00:00Z
JFK,2017,10,13,7,NA,NA,NA,40,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-13T14:00:00Z
JFK,2017,10,13,8,NA,NA,NA,30,11.5078,13.242946083999998,NA,NA,10,2017-10-13T15:00:00Z
JFK,2017,10,13,9,NA,NA,NA,40,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-13T16:00:00Z
JFK,2017,10,13,10,NA,NA,NA,30,11.5078,13.242946083999998,NA,NA,10,2017-10-13T17:00:00Z
JFK,2017,10,13,11,NA,NA,NA,40,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-13T18:00:00Z
JFK,2017,10,13,12,NA,NA,NA,40,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-13T19:00:00Z
JFK,2017,10,13,13,NA,NA,NA,50,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-13T20:00:00Z
JFK,2017,10,13,14,NA,NA,NA,60,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-13T21:00:00Z
JFK,2017,10,13,15,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-13T22:00:00Z
JFK,2017,10,13,16,NA,NA,NA,100,14.960139999999999,17.215829909199996,NA,NA,10,2017-10-13T23:00:00Z
JFK,2017,10,13,17,NA,NA,NA,100,13.809359999999998,15.891535300799996,NA,NA,10,2017-10-14T00:00:00Z
JFK,2017,10,13,18,NA,NA,NA,100,11.5078,13.242946083999998,NA,NA,10,2017-10-14T01:00:00Z
JFK,2017,10,13,19,NA,NA,NA,NA,NA,NA,NA,NA,10,2017-10-14T02:00:00Z
JFK,2017,10,13,20,NA,NA,NA,110,16.11092,18.5401245176,NA,NA,10,2017-10-14T03:00:00Z
JFK,2017,10,13,21,NA,NA,NA,90,16.11092,18.5401245176,NA,NA,10,2017-10-14T04:00:00Z
JFK,2017,10,13,22,NA,NA,NA,100,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-14T05:00:00Z
JFK,2017,10,13,23,NA,NA,NA,90,12.658579999999999,14.567240692399997,NA,NA,10,2017-10-14T06:00:00Z
JFK,2017,10,14,0,NA,NA,NA,80,9.20624,10.594356867199998,NA,NA,10,2017-10-14T07:00:00Z
JFK,2017,10,14,1,NA,NA,NA,70,9.20624,10.594356867199998,NA,NA,10,2017-10-14T08:00:00Z
JFK,2017,10,14,2,NA,NA,NA,70,9.20624,10.594356867199998,NA,NA,10,2017-10-14T09:00:00Z
JFK,2017,10,14,3,NA,NA,NA,60,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-14T10:00:00Z
JFK,2017,10,14,4,NA,NA,NA,50,8.05546,9.2700622588,NA,NA,10,2017-10-14T11:00:00Z
JFK,2017,10,14,5,NA,NA,NA,20,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-14T12:00:00Z
JFK,2017,10,14,6,NA,NA,NA,30,9.20624,10.594356867199998,NA,NA,3,2017-10-14T13:00:00Z
JFK,2017,10,14,7,NA,NA,NA,20,8.05546,9.2700622588,NA,NA,10,2017-10-14T14:00:00Z
JFK,2017,10,14,8,NA,NA,NA,20,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-14T15:00:00Z
JFK,2017,10,14,9,NA,NA,NA,40,9.20624,10.594356867199998,NA,NA,10,2017-10-14T16:00:00Z
JFK,2017,10,14,10,NA,NA,NA,40,9.20624,10.594356867199998,NA,NA,9,2017-10-14T17:00:00Z
JFK,2017,10,14,11,NA,NA,NA,20,8.05546,9.2700622588,NA,NA,10,2017-10-14T18:00:00Z
JFK,2017,10,14,12,NA,NA,NA,30,9.20624,10.594356867199998,NA,NA,10,2017-10-14T19:00:00Z
JFK,2017,10,14,13,NA,NA,NA,30,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-14T20:00:00Z
JFK,2017,10,14,14,NA,NA,NA,10,9.20624,10.594356867199998,NA,NA,10,2017-10-14T21:00:00Z
JFK,2017,10,14,15,NA,NA,NA,10,9.20624,10.594356867199998,NA,NA,10,2017-10-14T22:00:00Z
JFK,2017,10,14,16,NA,NA,NA,50,8.05546,9.2700622588,NA,NA,10,2017-10-14T23:00:00Z
JFK,2017,10,14,17,NA,NA,NA,50,5.7539,6.621473041999999,NA,NA,10,2017-10-15T00:00:00Z
JFK,2017,10,14,18,NA,NA,NA,330,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-15T01:00:00Z
JFK,2017,10,14,19,72,64,75.92,NA,3.4523399999999995,3.972883825199999,0,1021.6,10,2017-10-15T02:00:00Z
JFK,2017,10,14,20,NA,NA,NA,360,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-15T03:00:00Z
JFK,2017,10,14,21,NA,NA,NA,20,3.4523399999999995,3.972883825199999,NA,NA,10,2017-10-15T04:00:00Z
JFK,2017,10,14,22,NA,NA,NA,190,4.60312,5.297178433599999,NA,NA,10,2017-10-15T05:00:00Z
JFK,2017,10,14,23,NA,NA,NA,210,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-15T06:00:00Z
JFK,2017,10,15,0,NA,NA,NA,230,8.05546,9.2700622588,NA,NA,10,2017-10-15T07:00:00Z
JFK,2017,10,15,1,NA,NA,NA,230,8.05546,9.2700622588,NA,NA,10,2017-10-15T08:00:00Z
JFK,2017,10,15,2,NA,NA,NA,240,6.904679999999999,7.945767650399998,NA,NA,10,2017-10-15T09:00:00Z
JFK,2017,10,15,3,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,8,2017-10-15T10:00:00Z
JFK,2017,10,15,4,NA,NA,NA,190,4.60312,5.297178433599999,NA,NA,8,2017-10-15T11:00:00Z
JFK,2017,10,15,5,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,5,2017-10-15T12:00:00Z
JFK,2017,10,15,6,NA,NA,NA,200,5.7539,6.621473041999999,NA,NA,4,2017-10-15T13:00:00Z
JFK,2017,10,15,7,NA,NA,NA,240,4.60312,5.297178433599999,NA,NA,5,2017-10-15T14:00:00Z
JFK,2017,10,15,8,NA,NA,NA,220,4.60312,5.297178433599999,NA,NA,3,2017-10-15T15:00:00Z
JFK,2017,10,15,9,NA,NA,NA,220,5.7539,6.621473041999999,NA,NA,3,2017-10-15T16:00:00Z
JFK,2017,10,15,10,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,4,2017-10-15T17:00:00Z
JFK,2017,10,15,11,NA,NA,NA,220,8.05546,9.2700622588,NA,NA,2.5,2017-10-15T18:00:00Z
JFK,2017,10,15,12,NA,NA,NA,230,8.05546,9.2700622588,NA,NA,1.5,2017-10-15T19:00:00Z
JFK,2017,10,15,13,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,1.5,2017-10-15T20:00:00Z
JFK,2017,10,15,14,NA,NA,NA,190,12.658579999999999,14.567240692399997,NA,NA,6,2017-10-15T21:00:00Z
JFK,2017,10,15,15,NA,NA,NA,190,11.5078,13.242946083999998,NA,NA,5,2017-10-15T22:00:00Z
JFK,2017,10,15,16,NA,NA,NA,190,9.20624,10.594356867199998,NA,NA,7,2017-10-15T23:00:00Z
JFK,2017,10,15,17,NA,NA,NA,180,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-16T00:00:00Z
JFK,2017,10,15,18,NA,NA,NA,200,10.357019999999999,11.918651475599997,NA,NA,10,2017-10-16T01:00:00Z
JFK,2017,10,15,19,NA,NA,NA,200,9.20624,10.594356867199998,NA,NA,10,2017-10-16T02:00:00Z
